,__typename,locationType,locationId,mentionCount,rentalInformationV2,snippet.text,snippet.highlightedSpans,details.defaultUrl,details.locationId,details.localizedName,details.locationDescription,details.locationV2.names.longOnlyHierarchyTypeaheadV2,details.thumbnail.photoSizeDynamic.maxWidth,details.thumbnail.photoSizeDynamic.maxHeight,details.thumbnail.photoSizeDynamic.urlTemplate,details.reviewSummary.rating,details.reviewSummary.count,details.detail.__typename,details.thumbnail
218,SERP_LocationResult,EATERY,8124837,105,,Definitly one of the best places in Dublin.,"[{'length': 7, 'offset': 36}]",/Restaurant_Review-g186605-d8124837-Reviews-Taste_at_Rustic-Dublin_County_Dublin.html,8124837,Taste at Rustic,"Taste at Rustic is an exciting new restaurant in the heart of Dublin City. A new food experience by Dylan McGrath to explore the idea of flavour, tastes and in the room cooking, while being influenced by Japan, Spain and South America. ""I love the flavour release of some of these cooking techniques. I find something special in the use of their immediate, quick heat and I hope you do too"".","Dublin, County Dublin, Ireland",1500.0,1055.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/33/d3/7f/salmon-sukiyaki.jpg?w={width}&h={height}&s=1,4.5,420,Restaurant,
219,SERP_LocationResult,EATERY,3162801,107,,It was all really good and good value for Dublin.,"[{'length': 7, 'offset': 42}]",/Restaurant_Review-g186605-d3162801-Reviews-Neon-Dublin_County_Dublin.html,3162801,Neon,,"Dublin, County Dublin, Ireland",1536.0,2048.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/32/c5/1e/photo0jpg.jpg?w={width}&h={height}&s=1,4.5,615,Restaurant,
220,SERP_LocationResult,EATERY,743285,155,,Pizza was probably the best I ever had in Dublin - so yes: we'll be back,"[{'length': 6, 'offset': 42}]",/Restaurant_Review-g186605-d743285-Reviews-Cafe_Topolis-Dublin_County_Dublin.html,743285,Cafe Topolis,"Located in the heart of the city center, next door to Dublin's City Hall and serves its guests with a wide variety of mouth-watering Italian cuisine. All of the pizzas at Cafe Topolis are cooked in the traditional wood burning pizza oven. A wood fired pizza oven cooks your pizza better than a normal oven because of the heat it stores in its dense walls.Due to its shape, the oven disperses the heat very evenly which ensure the pizza is perfect when it arrives at your table.","Dublin, County Dublin, Ireland",756.0,1008.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/55/74/e9/20180824-153632-largejpg.jpg?w={width}&h={height}&s=1,4.5,673,Restaurant,
221,SERP_LocationResult,EATERY,8626951,116,,"Fabulous food and great service 
Best meal we had in Dublin!","[{'length': 6, 'offset': 53}]",/Restaurant_Review-g186605-d8626951-Reviews-Platform_61-Dublin_County_Dublin.html,8626951,Platform 61,"One of Dublin’s best kept secrets, Platform 61 offers imaginative food, elegant wines and extraordinary cocktails in the intimate surroundings of an underground hideaway on South William Street. Platform 61’s stunning setting takes its inspiration from a secret subway platform under the Waldorf Astoria in New York. The platform with its specially built golden elevator allowed VIPs such as President F.D. Roosevelt to access the hotel in private, and also played host to Andy Warhol’s infamous ‘Underground Parties’ Today, the platform known as Track 61 has become the holy grail for New York’s urban explorers seeking to uncover its legend, lore and legacy. In turn, Platform 61 has become the go-to venue for Dublin’s social urbanites seeking only the best in dining experiences. Come experience Platform 61 for yourself. Platform 61 – #BetterBeingUnderground","Dublin, County Dublin, Ireland",5474.0,3650.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/09/14/e9/front-room.jpg?w={width}&h={height}&s=1,4.5,598,Restaurant,
222,SERP_LocationResult,EATERY,4153809,134,,"After a long day walking around Dublin, BBQ was the dinner of choice.","[{'length': 6, 'offset': 32}]",/Restaurant_Review-g186605-d4153809-Reviews-Bison_Bar_and_BBQ-Dublin_County_Dublin.html,4153809,Bison Bar and BBQ,"Sitting right on Wellington Quay, in the heart of Dublin, is a slice of BBQ heaven. Sidle up to our bar, saddle up on our seats and get comfortable in Bison Bar & BBQ, Dublin’s first and best BBQ joint.","Dublin, County Dublin, Ireland",1280.0,720.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/7d/e5/9c/main-bar.jpg?w={width}&h={height}&s=1,4.5,646,Restaurant,
223,SERP_LocationResult,EATERY,10712772,37,,Best pizza in Dublin hands down! Quality Ingredients. Highly Recommend,"[{'length': 6, 'offset': 14}]",/Restaurant_Review-g186605-d10712772-Reviews-Dublin_Pizza_Company-Dublin_County_Dublin.html,10712772,Dublin Pizza Company,,"Dublin, County Dublin, Ireland",1242.0,1239.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/24/f2/88/67/dublin-pizza-company.jpg?w={width}&h={height}&s=1,4.5,109,Restaurant,
224,SERP_LocationResult,EATERY,2085501,110,,"Even though it's quite a distance from home in Dublin 9, the Luas makes","[{'length': 6, 'offset': 47}]",/Restaurant_Review-g10326348-d2085501-Reviews-China_Sichuan_Restaurant-Sandyford_County_Dublin.html,2085501,China Sichuan Restaurant,"The China Sichuan Restaurant in Sandyford, Dublin, founded by the late David Hui over forty years ago, has a long tradition of innovation and invention. We pride ourselves on delivering unique culinary experiences to our guests by bringing together the finest local ingredients and traditional Sichuan and Cantonese cookery. Our chefs take pride in serving dishes that are inspired by tradition and motivated by invention. Led today by owner/patron Kevin Hui, the restaurant has an enviable reputation amongst its peers. Restaurant regulars return time and again to enjoy favourites such as Beef Merlot, Dan-Dan Noodles, Luóbo Gao or Waltip Chicken Dumplings. The menu is kept constantly fresh through the addition of monthly Heritage and Innovation Specials.","Sandyford, County Dublin, Ireland",4202.0,2801.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/f5/83/29/china-sichuanie.jpg?w={width}&h={height}&s=1,4.5,452,Restaurant,
225,SERP_LocationResult,EATERY,812875,101,,We were a bit nervous about going for Asian in Dublin but it’s what we’,"[{'length': 6, 'offset': 47}]",/Restaurant_Review-g186605-d812875-Reviews-Thai_Spice-Dublin_County_Dublin.html,812875,Thai Spice,,"Dublin, County Dublin, Ireland",550.0,412.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/e3/3f/fe/appetizer-for-two.jpg?w={width}&h={height}&s=1,4.5,371,Restaurant,
226,SERP_LocationResult,EATERY,696319,101,,Insides it's just a standard Dublin pub but a good spot when it's sunny,"[{'length': 6, 'offset': 29}]",/Restaurant_Review-g186605-d696319-Reviews-The_Old_Stand-Dublin_County_Dublin.html,696319,The Old Stand,"The Old Stand is one of Dublin’s most favoured social haunts, being a traditional pub which has been located on this site in Exchequer Street the last 350 Years. With an abundance of old world charm, this pub is a warm, chatty, convivial pub which can be closely identified with the image of Dublin itself.","Dublin, County Dublin, Ireland",1548.0,1000.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/a3/73/4d/summer-at-the-old-stand.jpg?w={width}&h={height}&s=1,4.0,342,Restaurant,
227,SERP_LocationResult,EATERY,4082031,61,,We all had the chowder to start followed by dublins best wings!,"[{'length': 7, 'offset': 44}]",/Restaurant_Review-g212088-d4082031-Reviews-O_Connell_s_Howth-Howth_County_Dublin.html,4082031,O'Connell's Howth,,"Howth, County Dublin, Ireland",1024.0,768.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/80/b6/99/o-connells.jpg?w={width}&h={height}&s=1,4.5,983,Restaurant,
228,SERP_LocationResult,EATERY,11915576,88,,Stopped in on our last night in Dublin.,"[{'length': 7, 'offset': 32}]",/Restaurant_Review-g186605-d11915576-Reviews-Boco_Bar_Oven-Dublin_County_Dublin.html,11915576,Boco Bar + Oven,"BoCo Bar + Oven is a Dublin City wood-fired pizza gastropub serving hand rolled perfectly charred artisan pizza from our 1000ºF oven. If you love pizza you got to make sure you visit BoCo. Make sure to leave room for our delicious wood fired spicy chicken wings, flat breads and dips, key lime mess or our signature Frozen Irish Coffee, Craft beer, wines, delicious cocktails and a damn fine gin selection!","Dublin, County Dublin, Ireland",5183.0,2904.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/2e/43/55/our-new-8-pizza-on-the.jpg?w={width}&h={height}&s=1,4.5,374,Restaurant,
229,SERP_LocationResult,EATERY,1785149,79,,quick dinner at this super simple Italian restaurant on the way to the Dublin,"[{'length': 6, 'offset': 71}]",/Restaurant_Review-g551517-d1785149-Reviews-Little_Venice-Santry_County_Dublin.html,1785149,Little Venice,"Family run, family friendly Italian restaurant based in Santry, Dublin 9, Ireland. Great reputation for high quality casual dining Italian Style! Near Dublin Airport, near the Express Hotel and near the Crowne Plaza Hotel.","Santry, County Dublin, Ireland",2048.0,1536.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/4e/0c/62/photo0jpg.jpg?w={width}&h={height}&s=1,4.5,593,Restaurant,
230,SERP_LocationResult,EATERY,804407,74,,We had a birthday trip to Dublin from the UK.,"[{'length': 6, 'offset': 26}]",/Restaurant_Review-g186605-d804407-Reviews-Chai_Yo-Dublin_County_Dublin.html,804407,Chai Yo,"Chai yo is split into two sections, upstairs we have three teppanyaki (hibachi) tables where the chef entertains and cooks in front of you. Down stairs we have the more conventional restaurant sitting. We serve a variety of Asian cuisines such as teppanyaki, sushi, Thai curries and Chinese food. We love to cater for large groups at the teppanyaki tables where we can accommodate up to 40 people on the three tables. Don't forget every night we have singers and a guitarist to help you celebrate that perfect night.","Dublin, County Dublin, Ireland",2048.0,1390.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/af/27/23/teppanyaki-tables.jpg?w={width}&h={height}&s=1,4.5,536,Restaurant,
231,SERP_LocationResult,EATERY,8311075,56,,"On my first trip to Dublin, I visited with a friend who had been multiple","[{'length': 6, 'offset': 20}]",/Restaurant_Review-g186605-d8311075-Reviews-Slattery_s_Pub-Dublin_County_Dublin.html,8311075,Slattery's Pub,"We are excellently located in the Beggars Bush district of Dublin 4. Minutes from the Aviva Stadium,3 Arena, RDS, Grand Canal Theatre & City Centre. We have 5 distinct bars and adapt to any occasion. We host private parties include milestone birthday, fundraiser, engagement, poker night, karaoke, pub quiz, cinema night, leaving or after work events. All sports events are shown and we are a great pub for before and after games at the stadiums.","Dublin, County Dublin, Ireland",2000.0,1333.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/38/d2/17/the-back-bar.jpg?w={width}&h={height}&s=1,4.5,248,Restaurant,
232,SERP_LocationResult,EATERY,696318,86,,Worth a look if you are looking for good food near Dublin airport.,"[{'length': 6, 'offset': 51}]",/Restaurant_Review-g315871-d696318-Reviews-The_Old_School_House_Bar_and_Restaurant-Swords_County_Dublin.html,696318,The Old School House Bar and Restaurant,,"Swords, County Dublin, Ireland",4608.0,3456.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/53/89/22/the-old-school-house.jpg?w={width}&h={height}&s=1,4.5,1167,Restaurant,
233,SERP_LocationResult,EATERY,4090478,53,,One of the best pubs in Dublin. Great atmosphere 👊🏻👊🏻,"[{'length': 7, 'offset': 24}]",/Restaurant_Review-g186605-d4090478-Reviews-Gin_Palace-Dublin_County_Dublin.html,4090478,Gin Palace,,"Dublin, County Dublin, Ireland",2048.0,2048.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/0d/9d/84/gin-palace.jpg?w={width}&h={height}&s=1,4.5,217,Restaurant,
234,SERP_LocationResult,EATERY,14161947,61,,Highly recommend a visit there if you're visiting Dublin.,"[{'length': 7, 'offset': 50}]",/Restaurant_Review-g186605-d14161947-Reviews-Lundy_Foots-Dublin_County_Dublin.html,14161947,Lundy Foots,"Temple bars newest restaurant and Late bar. We are located on the way to the Guinness storehouse at the edge of Temple Bar. Great food, superb cocktails and a massive premium spirit selection are what truly makes us a great bar. We have huge premium screens so you don't miss a moment of your favourite game.","Dublin, County Dublin, Ireland",960.0,720.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/93/b5/80/bar.jpg?w={width}&h={height}&s=1,4.5,298,Restaurant,
235,SERP_LocationResult,EATERY,2263828,66,,"The coffee is awesome, the best I've had in dublin.","[{'length': 7, 'offset': 44}]",/Restaurant_Review-g186605-d2263828-Reviews-The_Bald_Barista-Dublin_County_Dublin.html,2263828,The Bald Barista,,"Dublin, County Dublin, Ireland",550.0,365.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/88/4b/8b/filename-p1050342-jpg.jpg?w={width}&h={height}&s=1,4.5,209,Restaurant,
236,SERP_LocationResult,EATERY,3625345,114,,A class and experience above many of the restaurants around Dublin that,"[{'length': 6, 'offset': 60}]",/Restaurant_Review-g186605-d3625345-Reviews-Asador-Dublin_County_Dublin.html,3625345,Asador,"ASADOR is a Spanish word that means 'Grill' or to cook over fire. At ASADOR we celebrate the relationship of food and fire, cooking the best of Irish Meats and Sea Food over our bespoke 7 foot 'ASADOR' or Barbecue.","Dublin, County Dublin, Ireland",2000.0,1335.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/55/60/2c/the-asador-burger.jpg?w={width}&h={height}&s=1,4.5,605,Restaurant,
237,SERP_LocationResult,EATERY,3405538,99,,We had breakfast this morning on a cold Dublin day.,"[{'length': 6, 'offset': 40}]",/Restaurant_Review-g186605-d3405538-Reviews-Joy_of_Cha-Dublin_County_Dublin.html,3405538,Joy of Cha,,"Dublin, County Dublin, Ireland",1773.0,1773.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/0d/d9/25/joy-of-cha.jpg?w={width}&h={height}&s=1,4.5,427,Restaurant,
238,SERP_LocationResult,EATERY,14997827,80,,We were taken to PI by family members who live in Dublin.,"[{'length': 7, 'offset': 50}]",/Restaurant_Review-g186605-d14997827-Reviews-PI_George_s_Street-Dublin_County_Dublin.html,14997827,PI George's Street,"At PI we focus on doing one thing - wood fired pizza - doing it the best we possibly can, and each day trying to be a little bit better than we were yesterday. We know that 'perfection' is impossible, but we believe that great things can happen when you pursue it with passion. We are passionate about delicious pizza, great hospitality and beautiful restaurant design. We can't wait to welcome you to PI","Dublin, County Dublin, Ireland",2048.0,2048.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/6e/69/60/photo1jpg.jpg?w={width}&h={height}&s=1,4.5,251,Restaurant,
239,SERP_LocationResult,EATERY,1014211,108,,Dunkers and / or the Traditional with a mocha (also the best coffee in Dublin,"[{'length': 6, 'offset': 71}]",/Restaurant_Review-g186605-d1014211-Reviews-Lemon_Crepe_And_Coffe_Co-Dublin_County_Dublin.html,1014211,Lemon Crepe And Coffe Co,"Enjoy our made to order crepes (sweet & savory), Belgian waffles, omelets, critically acclaimed coffee, hot sandwiches & celiac friendly options. Breakfast, lunch, dinner all catered for. A place for children, teenagers, student’s, backpackers, mums & dads. Wholesome meal, tasty treats. Both branches in Dublin 2, available to eat in or to go. Spend some time in our heated terraces and watch the buzzy cosmopolitan activity of Dublin’s premier city centre locations.","Dublin, County Dublin, Ireland",550.0,410.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/4d/12/72/recharge.jpg?w={width}&h={height}&s=1,4.5,524,Restaurant,
240,SERP_LocationResult,EATERY,3750798,64,,Will definitely call again next time we are in Dublin.,"[{'length': 7, 'offset': 47}]",/Restaurant_Review-g186605-d3750798-Reviews-The_Sweetest_Thing-Dublin_County_Dublin.html,3750798,The Sweetest Thing,,"Dublin, County Dublin, Ireland",2048.0,2048.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/0a/51/96/photo0jpg.jpg?w={width}&h={height}&s=1,4.5,264,Restaurant,
241,SERP_LocationResult,EATERY,946118,76,,"As we were stopping overnight in Dublin, we were very happy to visit Konkan","[{'length': 6, 'offset': 33}]",/Restaurant_Review-g186605-d946118-Reviews-Konkan_Clanbrassil_Street-Dublin_County_Dublin.html,946118,Konkan Clanbrassil Street,"Here at Konkan, we offer you a large variety of Indian delicacies ranging from regional specialties to your all time favourites. We use only fresh ingredients that are delicately spiced and expertly cooked to tempt your appetite.So experience Indian delicacies from master chefs either in our restaurant or by treating yourself at home with a takeaway or delivery service with a difference""..","Dublin, County Dublin, Ireland",3264.0,2448.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/7d/cf/54/konkan-clanbrassil-street.jpg?w={width}&h={height}&s=1,4.5,254,Restaurant,
242,SERP_LocationResult,EATERY,3258139,135,,They are fantastic people and a really special place in Dublin.,"[{'length': 7, 'offset': 56}]",/Restaurant_Review-g186605-d3258139-Reviews-McCafferty_s_at_The_Barge-Dublin_County_Dublin.html,3258139,McCafferty's at The Barge,"Under new ownership since 2023, McCafferty's at The Barge has been completely transformed. Serving delicious food daily. Definitely one to visit!","Dublin, County Dublin, Ireland",2000.0,1500.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/d9/42/86/the-barge.jpg?w={width}&h={height}&s=1,4.0,592,Restaurant,
243,SERP_LocationResult,EATERY,20373737,107,,My friend and I stumbled upon this place during our visit to Dublin.,"[{'length': 7, 'offset': 61}]",/Restaurant_Review-g186605-d20373737-Reviews-Gourmet_Burger_Kitchen_South_William_Street-Dublin_County_Dublin.html,20373737,Gourmet Burger Kitchen - South William Street,"Back in 2001, three Kiwis from New Zealand, along with world renowned chef Peter Gordon established the very first GBK location in London changing the burger scene forever. Today Gourmet Burger Kitchen continues to grow with five unique restaurants across Leinster, Ireland - South William Street, South Anne Street, Temple Bar, Liffey Valley Shopping Centre and Dundrum Town Centre. GBK still prides itself on serving up a signature variety of hand-crafted chargrilled burgers, using 100% Irish prime beef with the freshest ingredients and sauces made from scratch every day in each kitchen.","Dublin, County Dublin, Ireland",1344.0,756.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/e5/a4/fb/20190816-171306-largejpg.jpg?w={width}&h={height}&s=1,3.5,815,Restaurant,
244,SERP_LocationResult,EATERY,2229622,69,,Already looking forward to my next visit when back in Dublin!,"[{'length': 6, 'offset': 54}]",/Restaurant_Review-g212088-d2229622-Reviews-The_Brass_Monkey-Howth_County_Dublin.html,2229622,The Brass Monkey,"A modern European restaurant serving seafood, tapas sharing platters, lunch and dinner. Situated on the West Pier in Howth we are spoiled for the freshest choice of fish every day. Our cold water oysters from Sligo are delivered daily and freshly shucked to order. Howth is a ""Must see"" on any trip to Dublin. The Brass Monkey is the ""Must Eat"" on that trip!","Howth, County Dublin, Ireland",1357.0,976.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/4a/78/06/flash-fried-calamari.jpg?w={width}&h={height}&s=1,4.5,945,Restaurant,
245,SERP_LocationResult,EATERY,2508247,94,,"All so very fairly priced too, especially for central Dublin.","[{'length': 7, 'offset': 54}]",/Restaurant_Review-g186605-d2508247-Reviews-Il_Caffe_di_Napoli-Dublin_County_Dublin.html,2508247,Il Caffe di Napoli,We strive to make dishes that reflects a true Italian's most essential Senses and Flavors - exceptionally tasty but simple food. Ingredients are sourced from Italy interpreting dishes from the Campagna Region. Our food is freshly prepared every day using the freshest ingredients where possible from Italy. We plan our menu's according to seasonal fresh produce.,"Dublin, County Dublin, Ireland",1248.0,832.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/22/b0/1b/creating-comfort-napoli.jpg?w={width}&h={height}&s=1,4.0,428,Restaurant,
246,SERP_LocationResult,EATERY,5313740,105,,Leo Burdock when we read how long it has been serving fish & chips in Dublin.,"[{'length': 7, 'offset': 70}]",/Restaurant_Review-g186605-d5313740-Reviews-Leo_Burdock-Dublin_County_Dublin.html,5313740,Leo Burdock,,"Dublin, County Dublin, Ireland",2048.0,1536.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/20/81/e7/photo2jpg.jpg?w={width}&h={height}&s=1,3.0,525,Restaurant,
247,SERP_LocationResult,EATERY,944904,96,,We eat here twice during our trip to Dublin.,"[{'length': 7, 'offset': 37}]",/Restaurant_Review-g186605-d944904-Reviews-Kennedy_s_Bar_Restaurant-Dublin_County_Dublin.html,944904,Kennedy’s Bar & Restaurant,"150 year old, family-owned city centre pub located a stones throw from Trinity College. Perfect for watching the latest live sports or just a casual meet up with friends. Lunch service is available from 12pm - 4pm every day. Dinner Service is available from 4pm - 10pm every day. We also cater for private parties downstairs in the Station Bar and we also cater for large group bookings with our 3 types of sharing platters ( Vegetarian, Kennedys & Luxury). Call or email us for more details.","Dublin, County Dublin, Ireland",561.0,420.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/58/ae/d3/img-20190713-135436-largejpg.jpg?w={width}&h={height}&s=1,4.0,460,Restaurant,
248,SERP_LocationResult,EATERY,5283421,108,,A great bar in the middle of Dublin serving the best of food and drink,"[{'length': 6, 'offset': 29}]",/Restaurant_Review-g186605-d5283421-Reviews-River_Bar-Dublin_County_Dublin.html,5283421,River Bar,,"Dublin, County Dublin, Ireland",3872.0,2583.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/c7/50/f1/river-bar-dublin.jpg?w={width}&h={height}&s=1,3.5,442,Restaurant,
249,SERP_LocationResult,EATERY,1595087,46,,We were looking for a good Thai meal in Dublin and found this on our way,"[{'length': 6, 'offset': 40}]",/Restaurant_Review-g186605-d1595087-Reviews-Chilli_Banana-Dublin_County_Dublin.html,1595087,Chilli Banana,"If you love Thai Food, tasty dishes and mouth watering fresh flavours then you will love The Chilli Banana. Our values include giving our customer a true Thai experience through a menu that balances taste, texture & presentation superbly, excellent service and sourcing high quality ingredients from local Irish suppliers. We have a full bar, cocktail menu and early bird options. During Covid we are adhering to strict social distancing guidelines and all our staff are wearing mask and using hand sanitiser regularly. We are operating in a smaller capacity to ensure the health and safety of our customers and staff. Open for delivery and click and collect until further notice. Thanks for visiting our page. Stay Safe!","Dublin, County Dublin, Ireland",4742.0,3161.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/4b/b8/b9/this-is-the-interior.jpg?w={width}&h={height}&s=1,4.5,266,Restaurant,
250,SERP_LocationResult,EATERY,2530650,135,,"Passports, visas and inoculations in order, we ventured to the wild east of Dublin","[{'length': 6, 'offset': 76}]",/Restaurant_Review-g186605-d2530650-Reviews-Da_Mimmo-Dublin_County_Dublin.html,2530650,Da Mimmo,"Family run Italian restaurant based in North Strand since 2010. Delicious Pizza, Pasta and home made food available daily. Voted top restaurant in 2014 by Lovin' Dublin","Dublin, County Dublin, Ireland",2000.0,1328.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/cc/30/26/prawns-with-pasta.jpg?w={width}&h={height}&s=1,4.5,522,Restaurant,
251,SERP_LocationResult,EATERY,12874493,48,,"The food was outstanding, the best in Dublin .","[{'length': 6, 'offset': 38}]",/Restaurant_Review-g186605-d12874493-Reviews-The_Garden_Room-Dublin_County_Dublin.html,12874493,The Garden Room,"Welcome to The Garden Room, here's something new, something different. A fresh idea for a restaurant: A less formal affair by a formal garden, a relaxed experience in The Merrion Hotel. The Garden Room is open all day - for breakfast, lunch, or dinner, alone or with friends, family or colleagues. Welcome to The Garden Room and to something different.","Dublin, County Dublin, Ireland",743.0,331.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/67/7e/c0/the-garden-room.jpg?w={width}&h={height}&s=1,4.5,445,Restaurant,
252,SERP_LocationResult,EATERY,2446967,10,,Dublin is a real PUB in Ushuaia!,"[{'length': 6, 'offset': 0}]",/Restaurant_Review-g312855-d2446967-Reviews-Dublin_Pub-Ushuaia_Province_of_Tierra_del_Fuego_Patagonia.html,2446967,Dublin Pub,,"Ushuaia, Province of Tierra del Fuego, Argentina",1125.0,1500.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/46/3e/8e/dublin-pub.jpg?w={width}&h={height}&s=1,4.0,790,Restaurant,
253,SERP_LocationResult,EATERY,12856973,82,,We came to Dublin for one night only and hoped to find somewhere special,"[{'length': 6, 'offset': 11}]",/Restaurant_Review-g186605-d12856973-Reviews-Tomahawk-Dublin_County_Dublin.html,12856973,Tomahawk,"Step out of the bustling cobblestone streets of Temple Bar and down the stairs to Tomahawk Steakhouse where beautiful windows allow in light from street level. This is an intimate and unique dining setting – and our steaks are the star of the show. We have spent months researching where to source the best steaks from around the world and the results of that exploration is there is no better beef than Irish and we are proud to say that we serve only the market-best at Tomahawk. Tomahawk has 80 delightful seats for you and your party to choose from. We have comfy corners matched with matte timber tables adorned with leather seats, where diners can enjoy their delicious meals under the ambient street lighting that pours in from above. Or you can choose to perch comfortably along the gorgeous timber dining bar set around our open kitchen and watch the theatre of a professional kitchen at work in front of you.","Dublin, County Dublin, Ireland",2000.0,1233.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/c6/1a/d3/tomahawk-steakhouse-4.jpg?w={width}&h={height}&s=1,4.5,443,Restaurant,
254,SERP_LocationResult,EATERY,696295,86,,We were hungry one night in Dublin for Italian food and this place worked,"[{'length': 6, 'offset': 28}]",/Restaurant_Review-g186605-d696295-Reviews-Milano-Dublin_County_Dublin.html,696295,Milano,"Milano Dublin - Dawson Street pizzeria is packed with pizzazz and only the freshest and perfectly sourced ingredients will do. On the menu you'll find icons you know and love, as well as vegan or gluten-free options. Not to mention the children's Piccolo menu, signature cocktails and unmissable desserts. Celebrate Christmas at Milano with show-stopping festive flavours for all the family. Dine in restaurant, takeaway or order for delivery.","Dublin, County Dublin, Ireland",1920.0,1280.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/95/ab/a4/our-chef-preparing-pizzas.jpg?w={width}&h={height}&s=1,3.5,575,Restaurant,
255,SERP_LocationResult,EATERY,2348121,146,,I moved to Dublin last September and the first pub I stumbled across the,"[{'length': 6, 'offset': 11}]",/Restaurant_Review-g186605-d2348121-Reviews-The_Oval_Bar-Dublin_County_Dublin.html,2348121,The Oval Bar,"The Oval Bar is an authentic Irish Pub situated idyllically in the heart of Dublin City on Middle Abbey Street. Housed within a beautiful Victorian building with most of its period features still intact, The Oval is the perfect place to escape from the hectic hustle and bustle of the city outside and provides a haven of welcome and warmth for local office workers on lunch, busy shoppers looking to recharge their batteries, visiting tourists looking for the 'Craic' and music, cinema and theatre goers looking for a bite to eat and a drink before or after their show. Once our patrons step inside our doors they experience the relaxed and convivial nature of our charming pub, our Staff are welcoming and friendly and will ensure that everyone's stay is a pleasant one. With over 3 floors of seating and a large function area with its own private bar facilities available to rent we can accommodate any size group. We also have an outdoor seating area for those lazy Dublin summer evenings. Our kitchen serves a full menu daily with Traditional Irish Stew being one of our specialities! The Oval has long been renowned as an exceptional place to watch 'the match', we show all the major sporting events on our wide screen LCD TVs and has also a great atmosphere for pre or post match celebrations for patrons going to and from Croke Park. The Oval - home of the best Pint of Guinness in Dublin!","Dublin, County Dublin, Ireland",1200.0,797.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/0d/21/b0/the-oval-bar.jpg?w={width}&h={height}&s=1,4.0,574,Restaurant,
256,SERP_LocationResult,EATERY,1068379,34,,A must do if you come to Dublin.,"[{'length': 7, 'offset': 25}]",/Restaurant_Review-g186605-d1068379-Reviews-Tippenyaki_Restaurant-Dublin_County_Dublin.html,1068379,Tippenyaki Restaurant,,"Dublin, County Dublin, Ireland",2048.0,1536.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/a4/23/08/tippenyaki.jpg?w={width}&h={height}&s=1,4.5,285,Restaurant,
